root1	root2	image1	root1	root2	image2	positive
MeGlass_mtcnnpyp_160_32	meglass_120	24328811@N00_identity_4@250294936_0	MeGlass_mtcnnpyp_160_32	meglass_120	24344145@N07_identity_3@3442652278_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24344145@N07_identity_3@5339275662_0	MeGlass_mtcnnpyp_160_32	meglass_120	24355074@N00_identity_2@4620076091_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	24344145@N07_identity_3@5339277756_0	MeGlass_mtcnnpyp_160_32	meglass_120	24355074@N00_identity_2@4253086412_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24355074@N00_identity_2@4416643891_0	MeGlass_mtcnnpyp_160_32	meglass_120	24364325@N00_identity_2@5725636856_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24355074@N00_identity_2@4604855623_0	MeGlass_mtcnnpyp_160_32	meglass_120	24364325@N00_identity_2@5725071883_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24364325@N00_identity_2@10736528856_0	MeGlass_mtcnnpyp_160_32	meglass_120	24369655@N00_identity_4@2138266741_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24364325@N00_identity_2@10736755223_0	MeGlass_mtcnnpyp_160_32	meglass_120	24369655@N00_identity_4@2138261761_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	24369655@N00_identity_4@2926974727_2	MeGlass_mtcnnpyp_160_32	meglass_120	24423286@N03_identity_0@3218332386_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24369655@N00_identity_4@2927218941_0	MeGlass_mtcnnpyp_160_32	meglass_120	24423286@N03_identity_0@3217477697_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24423286@N03_identity_0@3217486083_0	MeGlass_mtcnnpyp_160_32	meglass_120	24500184@N05_identity_3@3114244347_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24423286@N03_identity_0@3218416978_2	MeGlass_mtcnnpyp_160_32	meglass_120	24500184@N05_identity_3@3002671221_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	24500184@N05_identity_3@3002667143_3	MeGlass_mtcnnpyp_160_32	meglass_120	24509941@N00_identity_9@343001292_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24500184@N05_identity_3@4547491154_0	MeGlass_mtcnnpyp_160_32	meglass_120	24509941@N00_identity_9@342849884_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24509941@N00_identity_9@5103614793_2	MeGlass_mtcnnpyp_160_32	meglass_120	24540477@N06_identity_2@10651715693_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24509941@N00_identity_9@5103617709_1	MeGlass_mtcnnpyp_160_32	meglass_120	24540477@N06_identity_2@10639777545_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24540477@N06_identity_2@10639863994_0	MeGlass_mtcnnpyp_160_32	meglass_120	24558720@N00_identity_0@1469052497_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24540477@N06_identity_2@10641553164_0	MeGlass_mtcnnpyp_160_32	meglass_120	24558720@N00_identity_0@1469051091_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24558720@N00_identity_0@1472486261_0	MeGlass_mtcnnpyp_160_32	meglass_120	24589866@N04_identity_1@11625295935_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24558720@N00_identity_0@1506497956_1	MeGlass_mtcnnpyp_160_32	meglass_120	24589866@N04_identity_1@11625146625_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24589866@N04_identity_1@11625577573_0	MeGlass_mtcnnpyp_160_32	meglass_120	24599800@N07_identity_2@2328472341_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24589866@N04_identity_1@11625635163_0	MeGlass_mtcnnpyp_160_32	meglass_120	24599800@N07_identity_2@2328469865_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24599800@N07_identity_2@2329222138_0	MeGlass_mtcnnpyp_160_32	meglass_120	24628719@N00_identity_5@3266694024_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24599800@N07_identity_2@2329223184_0	MeGlass_mtcnnpyp_160_32	meglass_120	24628719@N00_identity_5@3265223878_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24628719@N00_identity_5@4260421245_0	MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_16@10423217076_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	24628719@N00_identity_5@4331942380_1	MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_16@10423079444_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_16@10423079444_0	MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_3@4758331549_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_16@3897555467_1	MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_3@3951424413_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_3@3138437630_0	MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_8@9543860513_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_3@3408350642_0	MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_8@9535094888_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_8@9168888311_0	MeGlass_mtcnnpyp_160_32	meglass_120	24877605@N05_identity_42@2784619326_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24756372@N07_identity_8@9171109840_2	MeGlass_mtcnnpyp_160_32	meglass_120	24877605@N05_identity_42@2784427878_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24877605@N05_identity_42@2926644231_0	MeGlass_mtcnnpyp_160_32	meglass_120	24905543@N00_identity_0@1855717995_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	24877605@N05_identity_42@2927489712_0	MeGlass_mtcnnpyp_160_32	meglass_120	24905543@N00_identity_0@1027254344_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24905543@N00_identity_0@13922149272_0	MeGlass_mtcnnpyp_160_32	meglass_120	24927431@N00_identity_10@22577861_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	24905543@N00_identity_0@2435898793_0	MeGlass_mtcnnpyp_160_32	meglass_120	24927431@N00_identity_10@22575821_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	24927431@N00_identity_10@30996540_0	MeGlass_mtcnnpyp_160_32	meglass_120	24937246@N00_identity_1@4540413761_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	24927431@N00_identity_10@30997070_3	MeGlass_mtcnnpyp_160_32	meglass_120	24937246@N00_identity_1@4272974034_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24937246@N00_identity_1@10386682025_1	MeGlass_mtcnnpyp_160_32	meglass_120	24998164@N06_identity_0@2750600149_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24937246@N00_identity_1@10758767225_1	MeGlass_mtcnnpyp_160_32	meglass_120	24998164@N06_identity_0@2750599095_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	24998164@N06_identity_0@2750598145_0	MeGlass_mtcnnpyp_160_32	meglass_120	25027793@N00_identity_0@2526686528_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	24998164@N06_identity_0@3463589289_0	MeGlass_mtcnnpyp_160_32	meglass_120	25027793@N00_identity_0@2526684508_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	25027793@N00_identity_0@11654127514_1	MeGlass_mtcnnpyp_160_32	meglass_120	16446760@N00_identity_3@2920901588_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	25027793@N00_identity_0@2249079719_1	MeGlass_mtcnnpyp_160_32	meglass_120	16446760@N00_identity_3@2490084668_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	25045012@N07_identity_5@2370801590_0	MeGlass_mtcnnpyp_160_32	meglass_120	25045012@N07_identity_5@8147947466_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25045012@N07_identity_5@8141576267_2	MeGlass_mtcnnpyp_160_32	meglass_120	25045012@N07_identity_5@8147844767_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25045012@N07_identity_9@3795315277_0	MeGlass_mtcnnpyp_160_32	meglass_120	25045012@N07_identity_9@8124908687_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25045012@N07_identity_9@3795447199_2	MeGlass_mtcnnpyp_160_32	meglass_120	25045012@N07_identity_9@8122057550_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25050033@N04_identity_0@2461129521_0	MeGlass_mtcnnpyp_160_32	meglass_120	25050033@N04_identity_0@11591887766_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25050033@N04_identity_0@3849673330_2	MeGlass_mtcnnpyp_160_32	meglass_120	25050033@N04_identity_0@11591417324_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25117114@N04_identity_50@2635040306_1	MeGlass_mtcnnpyp_160_32	meglass_120	25117114@N04_identity_50@2386536868_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25117114@N04_identity_50@4824642251_0	MeGlass_mtcnnpyp_160_32	meglass_120	25117114@N04_identity_50@2386279772_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25142355@N03_identity_40@4339490978_0	MeGlass_mtcnnpyp_160_32	meglass_120	25142355@N03_identity_40@3173504337_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25142355@N03_identity_40@4679021420_1	MeGlass_mtcnnpyp_160_32	meglass_120	25142355@N03_identity_40@3173502873_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	25159586@N00_identity_2@1061289951_0	MeGlass_mtcnnpyp_160_32	meglass_120	25159586@N00_identity_2@171248902_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25159586@N00_identity_2@1079720440_0	MeGlass_mtcnnpyp_160_32	meglass_120	25159586@N00_identity_2@160758366_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25187164@N00_identity_2@3814156209_1	MeGlass_mtcnnpyp_160_32	meglass_120	25187164@N00_identity_2@3712006068_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25187164@N00_identity_2@3814909924_0	MeGlass_mtcnnpyp_160_32	meglass_120	25187164@N00_identity_2@3711208779_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25187865@N04_identity_6@6163258261_1	MeGlass_mtcnnpyp_160_32	meglass_120	25187865@N04_identity_6@6163809976_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	25187865@N04_identity_6@6163298831_3	MeGlass_mtcnnpyp_160_32	meglass_120	25187865@N04_identity_6@6163795614_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	25190817@N02_identity_43@5748028877_0	MeGlass_mtcnnpyp_160_32	meglass_120	25190817@N02_identity_43@5747966997_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25190817@N02_identity_43@5748092441_0	MeGlass_mtcnnpyp_160_32	meglass_120	25190817@N02_identity_43@5747357912_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25228125@N04_identity_5@4583425739_0	MeGlass_mtcnnpyp_160_32	meglass_120	25228125@N04_identity_5@4490208690_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25228125@N04_identity_5@4583782757_5	MeGlass_mtcnnpyp_160_32	meglass_120	25228125@N04_identity_5@4334172341_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25343491@N06_identity_4@6871489239_1	MeGlass_mtcnnpyp_160_32	meglass_120	25343491@N06_identity_4@6871593685_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25343491@N06_identity_4@6871520699_0	MeGlass_mtcnnpyp_160_32	meglass_120	25343491@N06_identity_4@6871582607_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25364235@N00_identity_4@1780891473_0	MeGlass_mtcnnpyp_160_32	meglass_120	25364235@N00_identity_4@1457716207_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25364235@N00_identity_4@3033435094_0	MeGlass_mtcnnpyp_160_32	meglass_120	25364235@N00_identity_4@1457659815_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25389244@N00_identity_1@5121218933_0	MeGlass_mtcnnpyp_160_32	meglass_120	25389244@N00_identity_1@108970534_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25389244@N00_identity_1@5121823456_0	MeGlass_mtcnnpyp_160_32	meglass_120	25389244@N00_identity_1@108970456_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25428967@N00_identity_12@1245914624_4	MeGlass_mtcnnpyp_160_32	meglass_120	25428967@N00_identity_12@161318172_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	25428967@N00_identity_12@1252136654_1	MeGlass_mtcnnpyp_160_32	meglass_120	25428967@N00_identity_12@161315203_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25428967@N00_identity_5@1245914624_3	MeGlass_mtcnnpyp_160_32	meglass_120	25428967@N00_identity_5@364808328_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25428967@N00_identity_5@161276012_1	MeGlass_mtcnnpyp_160_32	meglass_120	25428967@N00_identity_5@181353267_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25445305@N02_identity_0@3892357809_0	MeGlass_mtcnnpyp_160_32	meglass_120	25445305@N02_identity_0@3890098306_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25445305@N02_identity_0@3892461149_0	MeGlass_mtcnnpyp_160_32	meglass_120	25445305@N02_identity_0@3889186125_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	25467267@N00_identity_1@5915081921_0	MeGlass_mtcnnpyp_160_32	meglass_120	25467267@N00_identity_1@4063018936_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25467267@N00_identity_1@5940290185_1	MeGlass_mtcnnpyp_160_32	meglass_120	25467267@N00_identity_1@284321852_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25489373@N00_identity_1@1452404653_0	MeGlass_mtcnnpyp_160_32	meglass_120	25489373@N00_identity_1@3343670199_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25489373@N00_identity_1@1956262704_0	MeGlass_mtcnnpyp_160_32	meglass_120	25489373@N00_identity_1@2827661199_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25512362@N00_identity_45@3900231305_0	MeGlass_mtcnnpyp_160_32	meglass_120	25512362@N00_identity_45@3489296302_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25512362@N00_identity_45@4565620125_0	MeGlass_mtcnnpyp_160_32	meglass_120	25512362@N00_identity_45@3489295736_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	25528012@N04_identity_0@2728981951_2	MeGlass_mtcnnpyp_160_32	meglass_120	25528012@N04_identity_0@4456374955_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25528012@N04_identity_0@2729821014_1	MeGlass_mtcnnpyp_160_32	meglass_120	25528012@N04_identity_0@4456372997_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25543169@N02_identity_1@2707877640_0	MeGlass_mtcnnpyp_160_32	meglass_120	25543169@N02_identity_1@2647759450_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25543169@N02_identity_1@2707879668_0	MeGlass_mtcnnpyp_160_32	meglass_120	25543169@N02_identity_1@2456910992_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25569106@N00_identity_177@4292469692_2	MeGlass_mtcnnpyp_160_32	meglass_120	25569106@N00_identity_177@2117256964_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25569106@N00_identity_177@6483907841_0	MeGlass_mtcnnpyp_160_32	meglass_120	25569106@N00_identity_177@2117256224_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25579206@N00_identity_4@3813873518_3	MeGlass_mtcnnpyp_160_32	meglass_120	25579206@N00_identity_4@60731790_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25579206@N00_identity_4@3813878182_0	MeGlass_mtcnnpyp_160_32	meglass_120	25579206@N00_identity_4@52721450_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25715542@N00_identity_0@9551599246_0	MeGlass_mtcnnpyp_160_32	meglass_120	25715542@N00_identity_0@234153204_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25715542@N00_identity_0@9591851580_0	MeGlass_mtcnnpyp_160_32	meglass_120	25715542@N00_identity_0@100536110_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25729313@N00_identity_22@2210867789_0	MeGlass_mtcnnpyp_160_32	meglass_120	25729313@N00_identity_22@2182438195_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25729313@N00_identity_22@2210872607_1	MeGlass_mtcnnpyp_160_32	meglass_120	25729313@N00_identity_22@2182422589_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25803256@N06_identity_90@5266101015_2	MeGlass_mtcnnpyp_160_32	meglass_120	25803256@N06_identity_90@5266725970_7	1
MeGlass_mtcnnpyp_160_32	meglass_120	25803256@N06_identity_90@5266104937_0	MeGlass_mtcnnpyp_160_32	meglass_120	25803256@N06_identity_90@5266145897_7	1
MeGlass_mtcnnpyp_160_32	meglass_120	25892534@N08_identity_1@2427012665_1	MeGlass_mtcnnpyp_160_32	meglass_120	25892534@N08_identity_1@2572730560_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25892534@N08_identity_1@2428367278_2	MeGlass_mtcnnpyp_160_32	meglass_120	25892534@N08_identity_1@2473371163_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25911208@N04_identity_0@3067352279_0	MeGlass_mtcnnpyp_160_32	meglass_120	25911208@N04_identity_0@3443682733_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25911208@N04_identity_0@3067366305_0	MeGlass_mtcnnpyp_160_32	meglass_120	25911208@N04_identity_0@3443679869_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25921029@N05_identity_0@2460412119_0	MeGlass_mtcnnpyp_160_32	meglass_120	25921029@N05_identity_0@3073145844_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25921029@N05_identity_0@2588825109_1	MeGlass_mtcnnpyp_160_32	meglass_120	25921029@N05_identity_0@2890713156_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25921029@N05_identity_2@2435785241_0	MeGlass_mtcnnpyp_160_32	meglass_120	25921029@N05_identity_2@2588825109_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25921029@N05_identity_2@2436605304_0	MeGlass_mtcnnpyp_160_32	meglass_120	25921029@N05_identity_2@2523095215_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25925793@N00_identity_2@2670102633_0	MeGlass_mtcnnpyp_160_32	meglass_120	25925793@N00_identity_2@2200642589_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25925793@N00_identity_2@3073214071_1	MeGlass_mtcnnpyp_160_32	meglass_120	25925793@N00_identity_2@13865307963_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25925838@N00_identity_18@5697304157_0	MeGlass_mtcnnpyp_160_32	meglass_120	25925838@N00_identity_18@4593422399_3	1
MeGlass_mtcnnpyp_160_32	meglass_120	25925838@N00_identity_18@5697305061_3	MeGlass_mtcnnpyp_160_32	meglass_120	25925838@N00_identity_18@4593421483_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	25964739@N00_identity_1@7433658228_0	MeGlass_mtcnnpyp_160_32	meglass_120	25964739@N00_identity_1@8577694335_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25964739@N00_identity_1@7868140090_1	MeGlass_mtcnnpyp_160_32	meglass_120	25964739@N00_identity_1@8577694263_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25965014@N00_identity_41@2778892627_0	MeGlass_mtcnnpyp_160_32	meglass_120	25965014@N00_identity_41@6145216602_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	25965014@N00_identity_41@2779490554_0	MeGlass_mtcnnpyp_160_32	meglass_120	25965014@N00_identity_41@5262201500_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25999366@N00_identity_1@5953867319_0	MeGlass_mtcnnpyp_160_32	meglass_120	25999366@N00_identity_1@5954427742_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	25999366@N00_identity_1@5953868713_0	MeGlass_mtcnnpyp_160_32	meglass_120	25999366@N00_identity_1@5953869585_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26104563@N00_identity_0@3169624376_0	MeGlass_mtcnnpyp_160_32	meglass_120	26104563@N00_identity_0@4663395567_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26104563@N00_identity_0@3170646809_0	MeGlass_mtcnnpyp_160_32	meglass_120	26104563@N00_identity_0@2164574983_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26192761@N06_identity_1@4606354726_0	MeGlass_mtcnnpyp_160_32	meglass_120	26192761@N06_identity_1@4606347180_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26192761@N06_identity_1@4606354896_0	MeGlass_mtcnnpyp_160_32	meglass_120	26192761@N06_identity_1@4605743181_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26231101@N00_identity_16@2859675566_0	MeGlass_mtcnnpyp_160_32	meglass_120	26231101@N00_identity_16@2957399793_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26231101@N00_identity_16@3150066771_1	MeGlass_mtcnnpyp_160_32	meglass_120	26231101@N00_identity_16@2846722782_3	1
MeGlass_mtcnnpyp_160_32	meglass_120	26361026@N05_identity_6@5403732225_0	MeGlass_mtcnnpyp_160_32	meglass_120	26361026@N05_identity_6@6030805486_4	1
MeGlass_mtcnnpyp_160_32	meglass_120	26361026@N05_identity_6@5404345658_0	MeGlass_mtcnnpyp_160_32	meglass_120	26361026@N05_identity_6@6030250693_5	1
MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_16@2188018577_1	MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_16@129757958_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_16@333374427_0	MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_16@115654892_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_2@316749576_0	MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_2@104827758_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_2@383859038_0	MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_2@104815641_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_7@1388738481_3	MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_7@2138235790_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_7@281772726_2	MeGlass_mtcnnpyp_160_32	meglass_120	26395196@N00_identity_7@115654892_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	26536194@N03_identity_10@3860200399_0	MeGlass_mtcnnpyp_160_32	meglass_120	26536194@N03_identity_10@3860182945_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26536194@N03_identity_10@3860215211_0	MeGlass_mtcnnpyp_160_32	meglass_120	26536194@N03_identity_10@3860144881_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26537856@N03_identity_1@3690215293_0	MeGlass_mtcnnpyp_160_32	meglass_120	26537856@N03_identity_1@2522205302_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26537856@N03_identity_1@3691039524_0	MeGlass_mtcnnpyp_160_32	meglass_120	26537856@N03_identity_1@2510086647_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26558498@N00_identity_2@3748144186_1	MeGlass_mtcnnpyp_160_32	meglass_120	26558498@N00_identity_2@1464654052_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26558498@N00_identity_2@3751639451_1	MeGlass_mtcnnpyp_160_32	meglass_120	26558498@N00_identity_2@1254485394_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26702824@N08_identity_20@2979245213_0	MeGlass_mtcnnpyp_160_32	meglass_120	26702824@N08_identity_20@2980045042_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26702824@N08_identity_20@2980097474_0	MeGlass_mtcnnpyp_160_32	meglass_120	26702824@N08_identity_20@2979192801_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26792430@N00_identity_2@9485144451_1	MeGlass_mtcnnpyp_160_32	meglass_120	26792430@N00_identity_2@2820011466_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26792430@N00_identity_2@9485161237_1	MeGlass_mtcnnpyp_160_32	meglass_120	26792430@N00_identity_2@1261177299_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26813293@N05_identity_2@2512708975_0	MeGlass_mtcnnpyp_160_32	meglass_120	26813293@N05_identity_2@11122682755_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26813293@N05_identity_2@5874174114_0	MeGlass_mtcnnpyp_160_32	meglass_120	26813293@N05_identity_2@11122622345_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	26949167@N03_identity_0@5974798237_3	MeGlass_mtcnnpyp_160_32	meglass_120	26949167@N03_identity_0@7621802924_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	26949167@N03_identity_0@6425578191_1	MeGlass_mtcnnpyp_160_32	meglass_120	26949167@N03_identity_0@6074083814_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	27073477@N00_identity_50@4938827288_0	MeGlass_mtcnnpyp_160_32	meglass_120	27073477@N00_identity_50@4052467966_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	27073477@N00_identity_50@5580100793_1	MeGlass_mtcnnpyp_160_32	meglass_120	27073477@N00_identity_50@11588591794_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	27077705@N02_identity_2@6832300261_0	MeGlass_mtcnnpyp_160_32	meglass_120	27077705@N02_identity_2@8576346932_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	27077705@N02_identity_2@8575330083_0	MeGlass_mtcnnpyp_160_32	meglass_120	27077705@N02_identity_2@11687848644_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	27117805@N08_identity_1@5046919927_5	MeGlass_mtcnnpyp_160_32	meglass_120	27117805@N08_identity_1@10644057476_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	27117805@N08_identity_1@5046921013_6	MeGlass_mtcnnpyp_160_32	meglass_120	27117805@N08_identity_1@10644049724_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	27123861@N00_identity_3@2869457630_1	MeGlass_mtcnnpyp_160_32	meglass_120	27123861@N00_identity_3@2865089389_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	27123861@N00_identity_3@3137666651_0	MeGlass_mtcnnpyp_160_32	meglass_120	27123861@N00_identity_3@2865088835_0	1
